target_id	length	eff_length	est_counts	tpm
lcl|AM181176.4_cds_CAY46660.1_373	405	210.946	620	169.194
lcl|AM181176.4_cds_CAY46661.1_374	279	103.13	614	342.727
lcl|AM181176.4_cds_CAY46662.1_375	333	146.647	429	168.403
lcl|AM181176.4_cds_CAY46663.1_376	393	199.854	530	152.661
lcl|AM181176.4_cds_CAY46664.1_377	1605	1405.61	1580	64.7079
lcl|AM181176.4_cds_CAY46665.1_378	624	424.796	866	117.355
lcl|AM181176.4_cds_CAY46666.1_379	771	571.63	2102	211.681
lcl|AM181176.4_cds_CAY46667.1_380	276	100.861	206	117.573
lcl|AM181176.4_cds_CAY46668.1_381	423	227.747	341	86.1918
lcl|AM181176.4_cds_CAY46669.1_382	948	748.61	2884	221.771
lcl|AM181176.4_cds_CAY46670.1_383	624	424.796	186	25.2056
lcl|AM181176.4_cds_CAY46671.1_384	1683	1483.61	383	14.8609
lcl|AM181176.4_cds_CAY46672.1_385	846	646.61	313	27.8655
lcl|AM181176.4_cds_CAY46673.1_386	1680	1480.61	1397	54.3151
lcl|AM181176.4_cds_CAY46674.1_387	378	186.215	540	166.934
lcl|AM181176.4_cds_CAY46675.1_388	1338	1138.61	9228	466.549
lcl|AM181176.4_cds_CAY46676.1_389	531	332.578	3945	682.838
lcl|AM181176.4_cds_CAY46677.1_390	702	502.647	1111	127.238
lcl|AM181176.4_cds_CAY46678.1_391	1737	1537.61	4982	186.519
lcl|AM181176.4_cds_CAY46679.1_392	2220	2020.61	943	26.8654
lcl|AM181176.4_cds_CAY46680.1_393	234	71.6236	4681	3762.25
lcl|AM181176.4_cds_CAY46681.1_394	789	589.63	429	41.8835
lcl|AM181176.4_cds_CAY46682.1_395	1269	1069.61	13617	732.86
lcl|AM181176.4_cds_CAY46683.1_396	2463	2263.61	1400	35.6034
lcl|AM181176.4_cds_397	654	454.679	30	3.79823
lcl|AM181176.4_cds_CAY46685.1_398	555	356.383	193	31.1749
lcl|AM181176.4_cds_CAY46686.1_399	966	766.61	121	9.08607
lcl|AM181176.4_cds_400	1260	1060.61	266	14.4375
lcl|AM181176.4_cds_CAY46688.1_401	519	320.883	829	148.721
lcl|AM181176.4_cds_CAY46689.1_402	1101	901.61	2712	173.155
lcl|AM181176.4_cds_CAY46690.1_403	1554	1354.61	4283	182.011
lcl|AM181176.4_cds_CAY46691.1_404	4446	4246.61	6913	93.7107
lcl|AM181176.4_cds_CAY46692.1_405	1419	1219.61	1773	83.686
lcl|AM181176.4_cds_CAY46693.1_406	1068	868.61	2014	133.475
lcl|AM181176.4_cds_CAY46694.1_407	1275	1075.61	260	13.915
lcl|AM181176.4_cds_CAY46695.1_408	894	694.61	195	16.1606
lcl|AM181176.4_cds_CAY46696.1_409	444	247.707	504	117.127
lcl|AM181176.4_cds_CAY46697.1_410	1227	1027.61	578	32.3791
lcl|AM181176.4_cds_CAY46698.1_411	729	529.63	449	48.8021
lcl|AM181176.4_cds_CAY46699.1_412	462	265.077	188	40.8272
lcl|AM181176.4_cds_CAY46700.1_413	1167	967.61	529	31.4717
lcl|AM181176.4_cds_CAY46701.1_414	483	285.536	193	38.91
lcl|AM181176.4_cds_CAY46702.1_415	750	550.63	382	39.9363
lcl|AM181176.4_cds_CAY46703.1_416	1248	1048.61	737	40.4593
lcl|AM181176.4_cds_CAY46704.1_417	2313	2113.61	606	16.5049
lcl|AM181176.4_cds_CAY46705.1_418	573	374.202	311	47.8431
lcl|AM181176.4_cds_CAY46706.1_419	426	230.554	237	59.1752
lcl|AM181176.4_cds_CAY46707.1_420	1542	1342.61	895	38.3741
lcl|AM181176.4_cds_421	1668	1468.61	679	26.6151
lcl|AM181176.4_cds_CAY46709.1_422	1671	1471.61	1225	47.9191
lcl|AM181176.4_cds_CAY46710.1_423	546	347.442	185	30.6517
lcl|AM181176.4_cds_CAY46711.1_424	255	85.7288	133	89.3078
lcl|AM181176.4_cds_CAY46712.1_425	270	96.4903	164	97.8419
lcl|AM181176.4_cds_CAY46713.1_426	813	613.61	260	24.3919
lcl|AM181176.4_cds_CAY46714.1_427	720	520.63	456	50.4197
lcl|AM181176.4_cds_CAY46715.1_428	771	571.63	947	95.3674
lcl|AM181176.4_cds_CAY46716.1_429	222	64.4917	283	252.608
lcl|AM181176.4_cds_CAY46717.1_430	435	239.009	544	131.023
lcl|AM181176.4_cds_CAY46718.1_431	297	116.985	391	192.402
lcl|AM181176.4_cds_CAY46719.1_432	402	208.167	395	109.232
lcl|AM181176.4_cds_CAY46720.1_433	1464	1264.61	436	19.847
lcl|AM181176.4_cds_CAY46721.1_434	3384	3184.61	2265	40.9427
lcl|AM181176.4_cds_CAY46722.1_435	1743	1543.61	1274	47.5113
lcl|AM181176.4_cds_CAY46723.1_436	1626	1426.61	350	14.123
lcl|AM181176.4_cds_CAY46724.1_437	231	69.877	358	294.926
lcl|AM181176.4_cds_CAY46725.1_438	294	114.655	401	201.334
lcl|AM181176.4_cds_CAY46726.1_439	1803	1603.61	441	15.8309
lcl|AM181176.4_cds_CAY46727.1_440	3954	3754.61	12154	186.346
lcl|AM181176.4_cds_CAY46728.1_441	1485	1285.61	6023	269.692
lcl|AM181176.4_cds_CAY46729.1_442	2025	1825.61	136	4.28841
lcl|AM181176.4_cds_CAY46730.1_443	690	490.664	30	3.51967
lcl|AM181176.4_cds_CAY46731.1_444	1278	1078.61	153	8.16567
lcl|AM181176.4_cds_CAY46732.1_445	837	637.61	1196	107.979
lcl|AM181176.4_cds_CAY46733.1_446	648	448.694	804	103.15
lcl|AM181176.4_cds_CAY46734.1_447	2685	2485.61	1573	36.4301
lcl|AM181176.4_cds_CAY46735.1_448	1650	1450.61	15730	624.228
lcl|AM181176.4_cds_CAY46736.1_449	2646	2446.61	29624	697.018
lcl|AM181176.4_cds_CAY46737.1_450	2940	2740.61	2066	43.3958
lcl|AM181176.4_cds_CAY46738.1_451	1035	835.61	1354	93.2782
lcl|AM181176.4_cds_CAY46739.1_452	1062	862.61	1188	79.2806
lcl|AM181176.4_cds_CAY46740.1_453	1125	925.61	1119	69.5932
lcl|AM181176.4_cds_CAY46741.1_454	807	607.61	940	89.057
lcl|AM181176.4_cds_CAY46742.1_455	735	535.63	641	68.8903
lcl|AM181176.4_cds_CAY46743.1_456	753	553.63	640	66.5465
lcl|AM181176.4_cds_CAY46744.1_457	1452	1252.61	1410	64.799
lcl|AM181176.4_cds_CAY46745.1_458	981	781.61	35	2.57776
lcl|AM181176.4_cds_459	168	35.9388	2	3.20354
lcl|AM181176.4_cds_CAY46747.1_460	927	727.61	61	4.8261
lcl|AM181176.4_cds_CAY46748.1_461	1389	1189.61	426	20.6144
lcl|AM181176.4_cds_CAY46749.1_462	2106	1906.61	559	16.8778
lcl|AM181176.4_cds_CAY46750.1_463	378	186.215	49	15.1477
lcl|AM181176.4_cds_CAY46751.1_464	1758	1558.61	6442	237.929
lcl|AM181176.4_cds_CAY46752.1_465	897	697.61	1388	114.536
lcl|AM181176.4_cds_CAY46753.1_466	1428	1228.61	1775	83.1667
lcl|AM181176.4_cds_CAY46754.1_467	1149	949.61	1488	90.2033
lcl|AM181176.4_cds_CAY46755.1_468	882	682.61	1351	113.933
lcl|AM181176.4_cds_CAY46756.1_469	1956	1756.61	2209	72.3911
lcl|AM181176.4_cds_CAY46757.1_470	1806	1606.61	2481	88.8958
lcl|AM181176.4_cds_CAY46758.1_471	1425	1225.61	3308	155.374
lcl|AM181176.4_cds_CAY46759.1_472	927	727.61	2046	161.872
lcl|AM181176.4_cds_CAY46760.1_473	960	760.61	472	35.7228
lcl|AM181176.4_cds_CAY46761.1_474	813	613.61	660	61.9179
lcl|AM181176.4_cds_CAY46762.1_475	1176	976.61	1142	67.3147
lcl|AM181176.4_cds_CAY46763.1_476	336	149.192	76	29.3247
lcl|AM181176.4_cds_CAY46764.1_477	891	691.61	126	10.4876
lcl|AM181176.4_cds_CAY46765.1_478	1278	1078.61	641	34.2104
lcl|AM181176.4_cds_CAY46766.1_479	1440	1240.61	1356	62.9201
lcl|AM181176.4_cds_CAY46767.1_480	1905	1705.61	294	9.92276
lcl|AM181176.4_cds_CAY46768.1_481	1290	1090.61	186	9.81767
lcl|AM181176.4_cds_CAY46769.1_482	747	547.63	897	94.291
lcl|AM181176.4_cds_CAY46770.1_483	618	418.824	658	90.4397
lcl|AM181176.4_cds_CAY46771.1_484	450	253.53	475	107.852
lcl|AM181176.4_cds_CAY46772.1_485	798	598.63	542	52.1202
lcl|AM181176.4_cds_CAY46773.1_486	609	409.852	867	121.775
lcl|AM181176.4_cds_CAY46774.1_487	1905	1705.61	4417	149.078
lcl|AM181176.4_cds_CAY46775.1_488	996	796.61	1585	114.538
lcl|AM181176.4_cds_CAY46776.1_489	2265	2065.61	5731	159.715
lcl|AM181176.4_cds_CAY46777.1_490	714	514.647	1277	142.839
lcl|AM181176.4_cds_CAY46778.1_491	1530	1330.61	1791	77.4836
lcl|AM181176.4_cds_CAY46779.1_492	1215	1015.61	1359	77.0296
lcl|AM181176.4_cds_CAY46780.1_493	861	661.61	1422	123.726
lcl|AM181176.4_cds_CAY46781.1_494	816	616.61	1234	115.205
lcl|AM181176.4_cds_CAY46782.1_495	1536	1336.61	1160	49.9595
lcl|AM181176.4_cds_CAY46783.1_496	852	652.61	778	68.6263
lcl|AM181176.4_cds_CAY46784.1_497	1020	820.61	524	36.7586
lcl|AM181176.4_cds_CAY46785.1_498	396	202.6	172	48.8712
lcl|AM181176.4_cds_CAY46786.1_499	1032	832.61	977	67.5488
lcl|AM181176.4_cds_CAY46787.1_500	543	344.465	482	80.5502
lcl|AM181176.4_cds_CAY46788.1_501	615	415.824	376	52.0527
lcl|AM181176.4_cds_CAY46789.1_502	1065	865.61	543	36.1113
lcl|AM181176.4_cds_CAY46790.1_503	861	661.61	1082	94.1435
lcl|AM181176.4_cds_CAY46791.1_504	471	273.816	712	149.687
lcl|AM181176.4_cds_CAY46792.1_505	1422	1222.61	2918	137.392
lcl|AM181176.4_cds_CAY46793.1_506	1902	1702.61	3953	133.652
lcl|AM181176.4_cds_CAY46794.1_507	972	772.61	2762	205.792
lcl|AM181176.4_cds_CAY46795.1_508	261	90.0163	4595	2938.52
lcl|AM181176.4_cds_CAY46796.1_509	1302	1102.61	9100	475.099
lcl|AM181176.4_cds_CAY46797.1_510	1176	976.61	9344	550.778
lcl|AM181176.4_cds_CAY46798.1_511	870	670.61	5563	477.534
lcl|AM181176.4_cds_CAY46799.1_512	1188	988.61	3500	203.802
lcl|AM181176.4_cds_CAY46800.1_513	1290	1090.61	5858	309.204
lcl|AM181176.4_cds_CAY46801.1_514	1935	1735.61	203	6.733
lcl|AM181176.4_cds_CAY46802.1_515	1566	1366.61	473	19.9242
lcl|AM181176.4_cds_CAY46803.1_516	1026	826.61	723	50.3504
lcl|AM181176.4_cds_CAY46804.1_517	2637	2437.61	9387	221.68
lcl|AM181176.4_cds_CAY46805.1_518	756	556.63	1405	145.303
lcl|AM181176.4_cds_CAY46806.1_519	423	227.747	26645	6734.84
lcl|AM181176.4_cds_CAY46807.1_520	231	69.877	14105	11619.9
lcl|AM181176.4_cds_CAY46808.1_521	894	694.61	33058	2739.68
lcl|AM181176.4_cds_CAY46809.1_522	447	250.589	22289	5120.27
lcl|AM181176.4_cds_CAY46810.1_523	1398	1198.61	2359	113.296
lcl|AM181176.4_cds_CAY46811.1_524	2304	2104.61	2470	67.5601
lcl|AM181176.4_cds_CAY46812.1_525	924	724.61	496	39.4042
lcl|AM181176.4_cds_CAY46813.1_526	450	253.53	212	48.1361
lcl|AM181176.4_cds_CAY46814.1_527	3291	3091.61	619	11.5258
lcl|AM181176.4_cds_CAY46815.1_528	2487	2287.61	920	23.1511
lcl|AM181176.4_cds_CAY46816.1_529	894	694.61	329	27.2659
lcl|AM181176.4_cds_CAY46817.1_530	447	250.589	3863	887.415
lcl|AM181176.4_cds_CAY46818.1_531	828	628.61	780	71.4296
lcl|AM181176.4_cds_CAY46819.1_532	1215	1015.61	527	29.8709
lcl|AM181176.4_cds_CAY46820.1_533	891	691.61	161	13.4008
lcl|AM181176.4_cds_CAY46821.1_534	1491	1291.61	121	5.39286
lcl|AM181176.4_cds_CAY46822.1_535	1284	1084.61	100	5.30752
lcl|AM181176.4_cds_CAY46823.1_536	1134	934.61	492	30.304
lcl|AM181176.4_cds_CAY46824.1_537	915	715.61	99	7.96386
lcl|AM181176.4_cds_CAY46825.1_538	1278	1078.61	89	4.74997
lcl|AM181176.4_cds_CAY46826.1_539	876	676.61	54	4.59431
lcl|AM181176.4_cds_CAY46827.1_540	717	517.63	44	4.89326
lcl|AM181176.4_cds_CAY46828.1_541	768	568.63	1233	124.824
lcl|AM181176.4_cds_CAY46829.1_542	921	721.61	736	58.7138
lcl|AM181176.4_cds_CAY46830.1_543	1119	919.61	769	48.138
lcl|AM181176.4_cds_CAY46831.1_544	573	374.202	69	10.6147
lcl|AM181176.4_cds_CAY46832.1_545	615	415.824	20	2.76876
lcl|AM181176.4_cds_CAY46833.1_546	675	475.664	14	1.69431
lcl|AM181176.4_cds_CAY46834.1_547	501	303.258	11	2.08807
lcl|AM181176.4_cds_CAY46835.1_548	498	300.339	54	10.3502
lcl|AM181176.4_cds_CAY46836.1_549	633	433.753	214	28.4012
lcl|AM181176.4_cds_CAY46837.1_550	612	412.838	171	23.8441
lcl|AM181176.4_cds_CAY46838.1_551	2070	1870.61	881	27.1118
lcl|AM181176.4_cds_CAY46839.1_552	531	332.578	765	132.414
lcl|AM181176.4_cds_CAY46840.1_553	891	691.61	92	7.65758
lcl|AM181176.4_cds_CAY46841.1_554	876	676.61	114	9.6991
lcl|AM181176.4_cds_CAY46842.1_555	789	589.63	157	15.328
lcl|AM181176.4_cds_CAY46843.1_556	303	121.886	96	45.3401
lcl|AM181176.4_cds_CAY46844.1_557	1014	814.61	458	32.3654
lcl|AM181176.4_cds_CAY46845.1_558	1269	1069.61	1399	75.2935
lcl|AM181176.4_cds_CAY46846.1_559	945	745.61	3665	282.961
lcl|AM181176.4_cds_CAY46847.1_560	3228	3028.61	679	12.906
lcl|AM181176.4_cds_CAY46848.1_561	1926	1726.61	152	5.06774
lcl|AM181176.4_cds_CAY46849.1_562	1701	1501.61	457	17.5196
lcl|AM181176.4_cds_CAY46850.1_563	306	124.275	41	18.9917
lcl|AM181176.4_cds_CAY46851.1_564	534	335.567	92	15.7824
lcl|AM181176.4_cds_CAY46852.1_565	513	314.979	147	26.8659
lcl|AM181176.4_cds_CAY46853.1_566	303	121.886	104	49.1184
lcl|AM181176.4_cds_CAY46854.1_567	840	640.61	188	16.8939
lcl|AM181176.4_cds_CAY46855.1_568	699	499.664	28	3.22586
lcl|AM181176.4_cds_CAY46856.1_569	834	634.61	24	2.17705
lcl|AM181176.4_cds_CAY46857.1_570	1068	868.61	21	1.39174
lcl|AM181176.4_cds_CAY46858.1_571	1509	1309.61	20	0.87913
lcl|AM181176.4_cds_CAY46859.1_572	1266	1066.61	113	6.09871
lcl|AM181176.4_cds_CAY46860.1_573	4617	4417.61	199	2.59317
lcl|AM181176.4_cds_CAY46861.1_574	1011	811.61	107	7.58929
lcl|AM181176.4_cds_CAY46862.1_575	948	748.61	119	9.15074
lcl|AM181176.4_cds_CAY46863.1_576	783	583.63	156	15.3869
lcl|AM181176.4_cds_CAY46864.1_577	2109	1909.61	605	18.2379
lcl|AM181176.4_cds_CAY46865.1_578	1383	1183.61	224	10.8944
lcl|AM181176.4_cds_CAY46866.1_579	2076	1876.61	377	11.5646
lcl|AM181176.4_cds_CAY46867.1_580	390	197.05	71	20.7418
lcl|AM181176.4_cds_CAY46868.1_581	483	285.536	322	64.9171
lcl|AM181176.4_cds_CAY46869.1_582	396	202.6	684	194.348
lcl|AM181176.4_cds_CAY46870.1_583	282	105.44	164	89.5372
lcl|AM181176.4_cds_CAY46871.1_584	720	520.63	158	17.47
lcl|AM181176.4_cds_CAY46872.1_585	1206	1006.61	531	30.3667
lcl|AM181176.4_cds_CAY46873.1_586	1347	1147.61	1006	50.4625
lcl|AM181176.4_cds_CAY46874.1_587	627	427.782	378	50.8668
lcl|AM181176.4_cds_CAY46875.1_588	732	532.63	396	42.7991
lcl|AM181176.4_cds_CAY46876.1_589	1638	1438.61	1171	46.8575
lcl|AM181176.4_cds_CAY46877.1_590	903	703.61	59	4.82709
lcl|AM181176.4_cds_CAY46878.1_591	597	397.919	129	18.6621
lcl|AM181176.4_cds_CAY46879.1_592	2829	2629.61	1685	36.887
lcl|AM181176.4_cds_CAY46880.1_593	1293	1093.61	3721	195.867
lcl|AM181176.4_cds_CAY46881.1_594	1608	1408.61	5464	223.298
lcl|AM181176.4_cds_CAY46882.1_595	312	129.161	663	295.493
lcl|AM181176.4_cds_CAY46883.1_596	1014	814.61	2504	176.95
lcl|AM181176.4_cds_CAY46884.1_597	1233	1033.61	1623	90.3913
lcl|AM181176.4_cds_CAY46885.1_598	879	679.61	1009	85.4666
lcl|AM181176.4_cds_CAY46886.1_599	1359	1159.61	13103	650.465
lcl|AM181176.4_cds_CAY46887.1_600	462	265.077	5024	1091.04
lcl|AM181176.4_cds_CAY46888.1_601	456	259.315	1861	413.127
lcl|AM181176.4_cds_CAY46889.1_602	1962	1762.61	95	3.10265
lcl|AM181176.4_cds_CAY46890.1_603	1671	1471.61	1581	61.8449
lcl|AM181176.4_cds_CAY46891.1_604	1068	868.61	1081	71.6417
lcl|AM181176.4_cds_CAY46892.1_605	537	338.533	243	41.3209
lcl|AM181176.4_cds_CAY46893.1_606	372	180.802	638	203.134
lcl|AM181176.4_cds_CAY46894.1_607	1914	1714.61	2022	67.8861
lcl|AM181176.4_cds_CAY46895.1_608	894	694.61	192	15.912
lcl|AM181176.4_cds_CAY46896.1_609	1338	1138.61	236	11.9317
lcl|AM181176.4_cds_CAY46897.1_610	4899	4699.61	1851	22.673
lcl|AM181176.4_cds_CAY46898.1_611	294	114.655	235	117.988
lcl|AM181176.4_cds_CAY46899.1_612	2331	2131.61	255	6.88648
lcl|AM181176.4_cds_CAY46900.1_613	306	124.275	207	95.8849
lcl|AM181176.4_cds_CAY46901.1_614	750	550.63	451	47.15
lcl|AM181176.4_cds_CAY46902.1_615	603	403.906	219	31.2125
lcl|AM181176.4_cds_CAY46903.1_616	558	359.299	122	19.5465
lcl|AM181176.4_cds_CAY46904.1_617	1956	1756.61	190	6.22649
lcl|AM181176.4_cds_CAY46905.1_618	2739	2539.61	115	2.60673
lcl|AM181176.4_cds_CAY46906.1_619	444	247.707	35	8.13383
lcl|AM181176.4_cds_CAY46907.1_620	450	253.53	60	13.6234
lcl|AM181176.4_cds_CAY46908.1_621	789	589.63	135	13.1801
lcl|AM181176.4_cds_CAY46909.1_622	270	96.4903	19	11.3353
lcl|AM181176.4_cds_CAY46910.1_623	744	544.63	24	2.53673
lcl|AM181176.4_cds_CAY46911.1_624	897	697.61	22	1.81541
lcl|AM181176.4_cds_CAY46912.1_625	885	685.61	21	1.76322
lcl|AM181176.4_cds_CAY46913.1_626	1272	1072.61	45	2.4151
lcl|AM181176.4_cds_CAY46914.1_627	1194	994.61	52	3.00965
lcl|AM181176.4_cds_CAY46915.1_628	1218	1018.61	86	4.86021
lcl|AM181176.4_cds_CAY46916.1_629	942	742.61	70	5.42628
lcl|AM181176.4_cds_CAY46917.1_630	192	47.4612	24	29.1097
lcl|AM181176.4_cds_CAY46918.1_631	417	222.111	29	7.51611
lcl|AM181176.4_cds_CAY46919.1_632	1701	1501.61	110	4.21697
lcl|AM181176.4_cds_CAY46920.1_633	1485	1285.61	191	8.55242
lcl|AM181176.4_cds_CAY46921.1_634	849	649.61	83	7.35513
lcl|AM181176.4_cds_CAY46922.1_635	1344	1144.61	148	7.44336
lcl|AM181176.4_cds_CAY46923.1_636	1278	1078.61	368	19.6403
lcl|AM181176.4_cds_CAY46924.1_637	900	700.61	1256	103.2
lcl|AM181176.4_cds_CAY46925.1_638	402	208.167	85	23.5056
lcl|AM181176.4_cds_CAY46926.1_639	2202	2002.61	156	4.48428
lcl|AM181176.4_cds_CAY46927.1_640	381	188.913	125	38.0902
lcl|AM181176.4_cds_CAY46928.1_641	198	50.7422	31	35.1688
lcl|AM181176.4_cds_CAY46929.1_642	1194	994.61	503	29.1125
lcl|AM181176.4_cds_CAY46930.1_643	183	42.9081	169	226.732
lcl|AM181176.4_cds_CAY46931.1_644	1014	814.61	339	23.956
lcl|AM181176.4_cds_CAY46932.1_645	294	114.655	68	34.1413
lcl|AM181176.4_cds_CAY46933.1_646	927	727.61	125	9.88955
lcl|AM181176.4_cds_CAY46934.1_647	690	490.664	150	17.5984
lcl|AM181176.4_cds_CAY46935.1_648	954	754.61	1565	119.387
lcl|AM181176.4_cds_CAY46936.1_649	1092	892.61	140	9.02883
lcl|AM181176.4_cds_CAY46937.1_650	1359	1159.61	149	7.39672
lcl|AM181176.4_cds_CAY46938.1_651	687	487.664	749	88.415
lcl|AM181176.4_cds_CAY46939.1_652	582	383.101	268	40.2704
lcl|AM181176.4_cds_CAY46940.1_653	660	460.679	470	58.7305
lcl|AM181176.4_cds_CAY46941.1_654	1395	1195.61	142	6.83697
lcl|AM181176.4_cds_CAY46942.1_655	921	721.61	265	21.1402
lcl|AM181176.4_cds_CAY46943.1_656	1350	1150.61	270	13.5083
lcl|AM181176.4_cds_CAY46944.1_657	1494	1294.61	366	16.2745
lcl|AM181176.4_cds_CAY46945.1_658	660	460.679	427	53.3573
lcl|AM181176.4_cds_CAY46946.1_659	624	424.796	351	47.5654
lcl|AM181176.4_cds_CAY46947.1_660	2304	2104.61	1345	36.7888
lcl|AM181176.4_cds_CAY46948.1_661	2841	2641.61	4619	100.657
lcl|AM181176.4_cds_CAY46949.1_662	708	508.647	931	105.365
lcl|AM181176.4_cds_CAY46950.1_663	1278	1078.61	1578	84.2185
lcl|AM181176.4_cds_CAY46951.1_664	786	586.63	701	68.7889
lcl|AM181176.4_cds_CAY46952.1_665	453	256.436	196	43.9989
lcl|AM181176.4_cds_CAY46953.1_666	411	216.534	76	20.2047
lcl|AM181176.4_cds_CAY46954.1_667	645	445.709	832	107.457
lcl|AM181176.4_cds_CAY46955.1_668	522	323.819	418	74.3086
lcl|AM181176.4_cds_CAY46956.1_669	1170	970.61	293	17.3775
lcl|AM181176.4_cds_CAY46957.1_670	1701	1501.61	112	4.29364
lcl|AM181176.4_cds_CAY46958.1_671	321	136.508	18	7.59067
lcl|AM181176.4_cds_CAY46959.1_672	1419	1219.61	138	6.51363
lcl|AM181176.4_cds_CAY46960.1_673	1305	1105.61	417	21.712
lcl|AM181176.4_cds_CAY46961.1_674	1137	937.61	819	50.2836
lcl|AM181176.4_cds_CAY46962.1_675	498	300.339	229	43.8923
lcl|AM181176.4_cds_CAY46963.1_676	1620	1420.61	193	7.82073
lcl|AM181176.4_cds_CAY46964.1_677	906	706.61	83	6.76182
lcl|AM181176.4_cds_CAY46965.1_678	1224	1024.61	18	1.0113
lcl|AM181176.4_cds_CAY46966.1_679	1107	907.61	17	1.07824
lcl|AM181176.4_cds_CAY46967.1_680	3147	2947.61	130	2.53886
lcl|AM181176.4_cds_CAY46968.1_681	1437	1237.61	132	6.13981
lcl|AM181176.4_cds_CAY46969.1_682	675	475.664	64	7.74541
lcl|AM181176.4_cds_CAY46970.1_683	1320	1120.61	69	3.54454
lcl|AM181176.4_cds_CAY46971.1_684	333	146.647	44	17.2721
lcl|AM181176.4_cds_CAY46972.1_685	1317	1117.61	299	15.4009
lcl|AM181176.4_cds_CAY46973.1_686	810	610.61	258	24.3232
lcl|AM181176.4_cds_CAY46974.1_687	1095	895.61	725	46.5998
lcl|AM181176.4_cds_CAY46975.1_688	1830	1630.61	697	24.6064
lcl|AM181176.4_cds_CAY46976.1_689	4326	4126.61	319	4.45002
lcl|AM181176.4_cds_CAY46978.1_690	552	353.43	68	11.0757
lcl|AM181176.4_cds_691	555	356.383	346	55.8887
lcl|AM181176.4_cds_692	159	32.2663	10	17.8409
lcl|AM181176.4_cds_CAY46981.1_693	429	233.367	16	3.94681
lcl|AM181176.4_cds_CAY46982.1_694	519	320.883	26	4.66435
lcl|AM181176.4_cds_CAY46983.1_695	1014	814.61	59	4.16934
lcl|AM181176.4_cds_CAY46984.1_696	654	454.679	50	6.33038
lcl|AM181176.4_cds_CAY46985.1_697	264	92.166	12	7.49506
lcl|AM181176.4_cds_CAY46986.1_698	789	589.63	41	4.00285
lcl|AM181176.4_cds_CAY46987.1_699	1098	898.61	60	3.84366
lcl|AM181176.4_cds_CAY46988.1_700	351	162.111	18	6.39182
lcl|AM181176.4_cds_CAY46989.1_701	204	53.9479	17	18.1401
lcl|AM181176.4_cds_CAY46990.1_702	2142	1942.61	334	9.89751
lcl|AM181176.4_cds_CAY46991.1_703	393	199.854	60	17.2824
lcl|AM181176.4_cds_CAY46992.1_704	216	60.7734	17	16.1028
lcl|AM181176.4_cds_CAY46993.1_705	576	377.177	174	26.5564
lcl|AM181176.4_cds_CAY46994.1_706	582	383.101	77	11.5702
lcl|AM181176.4_cds_CAY46995.1_707	816	616.61	64	5.97495
lcl|AM181176.4_cds_CAY46996.1_708	474	276.733	30	6.24057
lcl|AM181176.4_cds_CAY46997.1_709	918	718.61	123	9.85319
lcl|AM181176.4_cds_CAY46998.1_710	1101	901.61	2107	134.527
lcl|AM181176.4_cds_CAY46999.1_711	585	386.075	857	127.783
lcl|AM181176.4_cds_CAY47000.1_712	603	403.906	26183	3731.68
lcl|AM181176.4_cds_CAY47001.1_713	942	742.61	17593	1363.78
lcl|AM181176.4_cds_CAY47002.1_714	852	652.61	7922	698.789
lcl|AM181176.4_cds_CAY47003.1_715	618	418.824	353	48.5185
lcl|AM181176.4_cds_CAY47004.1_716	1725	1525.61	1723	65.014
lcl|AM181176.4_cds_CAY47005.1_717	1290	1090.61	2289	120.821
lcl|AM181176.4_cds_CAY47006.1_718	1083	883.61	1831	119.287
lcl|AM181176.4_cds_CAY47007.1_719	831	631.61	1139	103.81
lcl|AM181176.4_cds_CAY47008.1_720	756	556.63	1071	110.761
lcl|AM181176.4_cds_CAY47009.1_721	795	595.63	615	59.4379
lcl|AM181176.4_cds_CAY47010.1_722	528	329.633	1653	288.673
lcl|AM181176.4_cds_CAY47011.1_723	339	151.703	131	49.7097
lcl|AM181176.4_cds_CAY47012.1_724	480	282.584	62	12.6302
lcl|AM181176.4_cds_CAY47013.1_725	1272	1072.61	441	23.668
lcl|AM181176.4_cds_CAY47014.1_726	810	610.61	281	26.4916
lcl|AM181176.4_cds_CAY47015.1_727	1248	1048.61	606	33.2678
lcl|AM181176.4_cds_CAY47016.1_728	783	583.63	391	38.5659
lcl|AM181176.4_cds_CAY47017.1_729	423	227.747	106	26.7927
lcl|AM181176.4_cds_CAY47018.1_730	1446	1246.61	626	28.9074
lcl|AM181176.4_cds_CAY47019.1_731	930	730.61	354	27.8922
lcl|AM181176.4_cds_CAY47020.1_732	960	760.61	582	44.048
lcl|AM181176.4_cds_CAY47021.1_733	216	60.7734	79	74.8305
lcl|AM181176.4_cds_CAY47022.1_734	987	787.61	945	69.0694
lcl|AM181176.4_cds_CAY47023.1_735	900	700.61	623	51.189
lcl|AM181176.4_cds_CAY47024.1_736	1026	826.61	877	61.0751
lcl|AM181176.4_cds_CAY47025.1_737	2097	1897.61	366	11.103
lcl|AM181176.4_cds_CAY47026.1_738	1155	955.61	428	25.7827
lcl|AM181176.4_cds_CAY47027.1_739	759	559.63	517	53.1807
lcl|AM181176.4_cds_CAY47028.1_740	918	718.61	1726	138.265
lcl|AM181176.4_cds_CAY47029.1_741	1899	1699.61	2725	92.2958
lcl|AM181176.4_cds_CAY47030.1_742	900	700.61	354	29.0865
lcl|AM181176.4_cds_CAY47031.1_743	2100	1900.61	1403	42.4942
